language,noise,rate,conservativerate,numberofsentences,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.9045637667427688e-07,4.8791420244534214e-05,4.379698932257178e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9954528651812812,1.0,2020-11-23 13:08:53.031498,0:00:03.455512
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.0923262731613247e-07,4.910967726150576e-05,4.746939605442227e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9981417166301976,1.0,2020-11-23 13:08:53.067117,0:00:03.491603
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.820737674752186e-07,4.5605923167711256e-05,4.010668668883485e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9977844971135984,1.0,2020-11-23 13:08:53.089664,0:00:03.514713
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8271230209192109e-07,4.775334448040352e-05,4.7020460370338234e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9989473071393821,1.0,2020-11-23 13:08:53.090886,0:00:03.519116
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.655690225963656e-07,4.5310372354247335e-05,4.5997053136047795e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9942626316144918,1.0,2020-11-23 13:08:53.093560,0:00:03.520805
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.605941757509247e-07,4.488185535804128e-05,4.544825068831397e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.997101889847952,1.0,2020-11-23 13:08:53.095502,0:00:03.521110
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8519626825047834e-07,4.7777233096952e-05,4.492846037125294e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9984833584009687,1.0,2020-11-23 13:08:53.100260,0:00:03.524494
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7811090515228392e-07,4.6901262986897766e-05,4.161881396656687e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9957214807437801,1.0,2020-11-23 13:08:53.101146,0:00:03.527264
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7616193689531583e-07,4.5265073309486175e-05,4.441461488088201e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9832837017461264,1.0,2020-11-23 13:08:53.102289,0:00:03.527613
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7954186637482354e-07,4.6854373449226616e-05,4.595106758217503e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9992329790026103,1.0,2020-11-23 13:08:53.123108,0:00:03.548941
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7607385592686818e-07,4.524244077283143e-05,4.329608443357125e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9905352929976471,1.0,2020-11-23 13:08:53.129367,0:00:03.557756
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8008143582695488e-07,4.7515114267453127e-05,4.933307941121095e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9887941598443996,1.0,2020-11-23 13:08:53.141382,0:00:03.569004
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.6318500164602437e-07,4.488185535804128e-05,4.13077629921609e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9955153439563655,1.0,2020-11-23 13:08:53.153432,0:00:03.578192
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.9743949392085111e-07,4.567440051839777e-05,3.994654040831493e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9979700675034752,1.0,2020-11-23 13:08:53.171737,0:00:03.597823
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.9026596791169677e-07,4.893805100214867e-05,4.36657624838626e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9924098636911781,1.0,2020-11-23 13:08:53.201799,0:00:03.629675
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.6993137260802724e-07,4.4590996891871025e-05,4.241733298098563e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9913044694342048,1.0,2020-11-23 13:08:53.217895,0:00:03.646770
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.9017083492774092e-07,5.4766755990855546e-05,5.299050353820397e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9956298125526813,1.0,2020-11-23 13:08:56.465539,0:00:03.432836
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.854743406789255e-07,5.010200914342338e-05,4.886651818241309e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9997002595194805,1.0,2020-11-23 13:08:56.542473,0:00:03.473813
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8344479845546507e-07,4.452414383420701e-05,3.6416389624431575e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9946471263933386,1.0,2020-11-23 13:08:56.544993,0:00:03.443497
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8733885729530633e-07,4.540110648826185e-05,4.241733298098563e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9955193725874878,1.0,2020-11-23 13:08:56.551094,0:00:03.460862
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.2362338343390767e-07,5.389724514010044e-05,4.770739704642278e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9799976271871622,1.0,2020-11-23 13:08:56.555438,0:00:03.459534
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7873554196915778e-07,4.515202373232854e-05,4.7232582393437506e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9985969942853528,1.0,2020-11-23 13:08:56.569240,0:00:03.477203
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.022365758127891e-07,4.8548011315558e-05,4.193220718130906e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9986778450602751,1.0,2020-11-23 13:08:56.580313,0:00:03.486263
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.799913951090414e-07,4.780113366378389e-05,4.490599614106732e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.996285045418006,1.0,2020-11-23 13:08:56.581321,0:00:03.478549
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.0529376035757992e-07,4.943001020757189e-05,5.403422248753645e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9998746889615991,1.0,2020-11-23 13:08:56.596764,0:00:03.442818
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.731051635399836e-07,4.5880450101185796e-05,4.421514837944811e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9897002753532608,1.0,2020-11-23 13:08:56.597549,0:00:03.473894
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8705798949008897e-07,4.5880450101185796e-05,4.519890928654175e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9967495059995215,1.0,2020-11-23 13:08:56.598563,0:00:03.496445
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8893842604187498e-07,4.6643949966464006e-05,4.659906997250748e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9993350836974899,1.0,2020-11-23 13:08:56.613905,0:00:03.483337
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.708688051107133e-07,4.871826970163367e-05,4.492846037125294e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9975722185551781,1.0,2020-11-23 13:08:56.672605,0:00:03.500296
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.549142181288939e-07,4.243695641273528e-05,4.290807134096686e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9989482185586949,1.0,2020-11-23 13:08:56.675896,0:00:03.534093
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.897907784190643e-07,4.920801951310364e-05,4.671574259802613e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9933434023830419,1.0,2020-11-23 13:08:56.694930,0:00:03.492006
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.799913951090414e-07,4.967784128278738e-05,4.235373878921172e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9983284859111418,1.0,2020-11-23 13:08:56.757134,0:00:03.538133
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.758978260894053e-07,4.6620627991480775e-05,4.830763323975818e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9966872368001943,1.0,2020-11-23 13:08:59.938978,0:00:03.473200
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.764264442639318e-07,4.565156331813857e-05,4.4614981229690695e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9968811869045824,1.0,2020-11-23 13:08:59.981933,0:00:03.436736
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.6673236355588772e-07,4.419137898570971e-05,4.233256191981711e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.999933897887119,1.0,2020-11-23 13:08:59.998449,0:00:03.453928
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8152822849440722e-07,4.7349060614092233e-05,4.519890928654175e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9976146456501809,1.0,2020-11-23 13:09:00.009933,0:00:03.453287
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.6950696879257757e-07,4.6924725349572554e-05,4.758824776268001e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9959329334699548,1.0,2020-11-23 13:09:00.021987,0:00:03.470561
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.9198652267725898e-07,4.9553770812101835e-05,4.785077003572439e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9830394435363659,1.0,2020-11-23 13:09:00.038155,0:00:03.439718
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.790039136090116e-07,4.7254433492783396e-05,3.982685048678761e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9983105656538193,1.0,2020-11-23 13:09:00.041964,0:00:03.460637
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7945209544163613e-07,5.093576027591679e-05,4.166046401546633e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9919947517945573,1.0,2020-11-23 13:09:00.047502,0:00:03.465313
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.078766878040855e-07,5.1990986292863165e-05,5.312317874350324e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9904930087012052,1.0,2020-11-23 13:09:00.070098,0:00:03.471334
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7828914972972622e-07,4.6341672183267654e-05,4.720896610224079e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9987947431253383,1.0,2020-11-23 13:09:00.079771,0:00:03.510268
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.6959176467491502e-07,4.481456623078551e-05,4.292953610902137e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9921799226241006,1.0,2020-11-23 13:09:00.083385,0:00:03.484788
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.235115717421907e-07,5.780624829763915e-05,5.441388423373716e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9997501924319712,1.0,2020-11-23 13:09:00.116746,0:00:03.440240
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.7061263003329247e-07,4.494924552000581e-05,3.864949920121552e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9921165837232897,1.0,2020-11-23 13:09:00.141226,0:00:03.468356
611,0,0.9,0.0005,500000,0.0,0.0,0.0,1.8134674564796993e-07,5.0859394830956147e-05,4.918526504873865e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9921484761110345,1.0,2020-11-23 13:09:00.144624,0:00:03.449510
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.133537441836297e-07,5.59572912861896e-05,4.634341486472543e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9803431748610132,1.0,2020-11-23 13:09:00.159048,0:00:03.544936
611,0,0.9,0.0005,500000,0.0,0.0,0.0,2.0102648770615917e-07,4.960336177303443e-05,5.19929414171284e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9996664901232816,1.0,2020-11-23 13:09:00.204029,0:00:03.446585
