language,noise,rate,conservativerate,numberofsentences,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.7573630208638463e-33,2.6188686802685892e-21,2.0524842707880336e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7118421928556712,0.9999999999999989,2020-12-04 14:39:27.464386,0:00:07.414736
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,5.770150769872892e-33,7.957638141538902e-21,4.688364827692503e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.712938267696485,0.9999999999999989,2020-12-04 14:39:27.488739,0:00:07.438702
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,5.104103527569323e-33,5.147893397626553e-21,2.884860682612839e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7564972483805494,0.9999999999999989,2020-12-04 14:39:27.496078,0:00:07.446212
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.5451119285378136e-33,2.541373951266371e-21,9.981511073679408e-42,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6737550126611157,0.9999999999999989,2020-12-04 14:39:27.497610,0:00:07.448610
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.655751970154354e-33,2.6852497094046465e-21,2.207016658333904e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7297896715048884,0.9999999999999989,2020-12-04 14:39:27.529199,0:00:07.480091
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.3787856179970942e-33,2.5286829650972346e-21,4.1264778806941946e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7280337476517014,0.9999999999999989,2020-12-04 14:39:27.534133,0:00:07.486125
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.9354273611444412e-33,4.150871794852351e-21,2.9211934824166173e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6806900615456467,0.9999999999999989,2020-12-04 14:39:27.596941,0:00:07.539604
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,4.6178056315211337e-33,6.103121959038652e-21,6.082461180771413e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6350725568469866,0.9999999999999989,2020-12-04 14:39:27.602620,0:00:07.545358
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,4.084773336693197e-33,5.848862647503768e-21,3.8956176222066046e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.678249767210112,0.9999999999999989,2020-12-04 14:39:27.620607,0:00:07.570230
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,8.171343271371191e-33,6.52985640309572e-21,2.157852476395701e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6391401919919956,0.9999999999999989,2020-12-04 14:39:27.622761,0:00:07.565652
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,1.7793124179433337e-33,3.6079620758420946e-21,1.148348344988412e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6967475927427105,0.9999999999999989,2020-12-04 14:39:27.626288,0:00:07.576814
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.4946528645270026e-33,2.6386088136842273e-21,3.437332463131455e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6685198003867011,0.9999999999999989,2020-12-04 14:39:27.640691,0:00:07.582799
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,6.441979957857774e-33,7.235600034777936e-21,1.7442897185238994e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6989012396561152,0.9999999999999989,2020-12-04 14:39:27.684642,0:00:07.636233
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,2.513456701749729e-33,3.831353811222211e-21,3.4030878237685e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7675452916718252,0.9999999999999989,2020-12-04 14:39:27.686630,0:00:07.637460
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,4.15697710037738e-33,4.224243936083934e-21,4.2523075662226453e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7341406722315283,0.9999999999999989,2020-12-04 14:39:27.708578,0:00:07.659754
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,4.503650627948443e-33,6.3525132392431695e-21,3.261313372435003e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7411068697200143,0.9999999999999989,2020-12-04 14:39:27.760704,0:00:07.702818
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,1.9519772353290796e-33,1.993518622330409e-21,3.133278516549117e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6761090759007392,0.9999999999999989,2020-12-04 14:39:27.760509,0:00:07.712643
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,4.0440785271876186e-33,4.234831013617979e-21,3.506859001773324e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.7322012996611574,0.9999999999999989,2020-12-04 14:39:27.780535,0:00:07.732282
611,0.0,0.05,0.0025,500000,4.4e-323,4.4e-323,4.4e-323,6.705217959576334e-33,6.273502864489994e-21,1.7929850688062953e-41,0.9999999999999778,0.9999999999999989,4.4e-323,4.4e-323,4.4e-323,0.6453666804172105,0.9999999999999989,2020-12-04 14:39:27.805240,0:00:07.758005
