language,noise,rate,conservativerate,numberofsentences,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,4.396640410737296e-65,3.130582955520186e-41,1.0958668632332963e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:27.724688,0:00:06.936933
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.0642723968164527e-65,1.9348217820104308e-41,3.368121176383105e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:27.915391,0:00:07.126991
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,5.648939324962657e-65,5.48832944790682e-41,2.134460173398878e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:27.989738,0:00:07.197677
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.8105321425836114e-65,3.478087637461205e-41,3.5590477905723983e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.035839,0:00:07.244735
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,6.6317527501208525e-65,7.016317225093507e-41,6.085050403527438e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.039680,0:00:07.249793
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,5.734527870242002e-65,2.0963880529663898e-41,7.192776696249877e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.044402,0:00:07.253607
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,3.5441608130286714e-65,5.48832944790682e-41,2.4684180538064207e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.046381,0:00:07.255909
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,3.5619706663604737e-65,5.220005737237794e-41,1.7554489521747218e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.057424,0:00:07.268391
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,3.6891708925446918e-65,2.977529163258726e-41,8.031354598346544e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.065746,0:00:07.275974
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,8.366824783048766e-66,8.252104039415947e-42,1.4365191989927455e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.063897,0:00:07.271542
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,9.724521744674623e-66,2.510965636117224e-41,1.0633990779960736e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.079899,0:00:07.277676
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,2.520477994388306e-65,3.8064932789991543e-41,1.8796241317830542e-80,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.9999999999999978,0.9999999999999978,2021-01-12 09:56:28.080877,0:00:07.290170
