language,noise,rate,conservativerate,numberofsentences,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.1777320679373475e-293,2.033544469497541e-91,2.9759098728322037e-57,5.878974248435701e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999849,0.9999999999999973,2021-03-18 13:26:31.412408,0:00:07.055503
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,4.376472555194721e-294,1.111447733582932e-91,1.0230704609965474e-57,3.803250793719139e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999888,0.9999999999999973,2021-03-18 13:26:31.472631,0:00:07.124516
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.2513196754087876e-293,4.041855917753867e-92,3.991212433817401e-58,2.35886921339267e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.519100,0:00:07.170714
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.6280084713036375e-292,1.1592939078097061e-91,6.126334216796436e-58,3.3565098886808274e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.522078,0:00:07.174133
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.4700506442623368e-294,1.5791617635308628e-91,1.3741593863455362e-57,6.765759997515384e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999859,0.9999999999999973,2021-03-18 13:26:31.528650,0:00:07.178927
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.0213492825456554e-295,6.52647116773331e-91,3.8321881921014414e-57,2.024108658592438e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999869,0.9999999999999973,2021-03-18 13:26:31.533434,0:00:07.185773
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,7.709415648407568e-293,2.600339042199595e-91,1.9117118377878553e-57,1.68371193358014e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.999999999999982,0.9999999999999973,2021-03-18 13:26:31.533237,0:00:07.187938
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.6526968718718013e-292,1.6587536073571783e-91,1.393601521167342e-57,1.4733418037636891e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.536963,0:00:07.187355
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.5602684528590488e-296,9.390117106105866e-92,1.3741593863455362e-57,1.2378876135310858e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999882,0.9999999999999973,2021-03-18 13:26:31.538132,0:00:07.190660
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.53513377903653e-295,1.2790987504674698e-91,3.67402679517364e-57,5.0093429657112385e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.539400,0:00:07.182141
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,7.547320530081354e-295,1.963359899176174e-91,1.2719757807845671e-57,9.872125681132165e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.550240,0:00:07.202979
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.5298638209196335e-295,6.380866753903903e-92,1.7448683289814787e-57,1.7464977926324232e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.557645,0:00:07.211633
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,4.2097710180232044e-291,1.6356123357809383e-91,1.4034254996649968e-57,5.291030746997123e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.556276,0:00:07.207102
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.8748357008047667e-295,3.741300236267455e-92,4.372850334964041e-58,6.8995751439556e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999858,0.9999999999999973,2021-03-18 13:26:31.559399,0:00:07.202442
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,4.559313222399082e-293,2.3239027644586331e-91,1.280942377426553e-57,1.0240258661127164e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.563502,0:00:07.205861
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.3828757240011675e-295,1.401405585942223e-91,1.708481991227391e-57,1.3447567778449822e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999872,0.9999999999999973,2021-03-18 13:26:31.564671,0:00:07.215576
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,8.712037757862807e-291,1.97720030128517e-91,1.6495164380985154e-57,5.365890282325851e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.569452,0:00:07.222617
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,9.627967783687446e-293,3.320165907556629e-92,5.249091612327738e-58,2.122963804362042e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999866,0.9999999999999973,2021-03-18 13:26:31.569846,0:00:07.223601
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.732449350323999e-289,6.797300019685066e-92,1.0448592697350622e-57,7.559309352646731e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.999999999999989,0.9999999999999973,2021-03-18 13:26:31.570748,0:00:07.222080
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.762261058257399e-295,9.456311285101577e-92,1.2194790201187245e-57,7.786308701073063e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999867,0.9999999999999973,2021-03-18 13:26:31.579651,0:00:07.233880
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.2017674162625995e-293,7.71347304754557e-92,1.2280755489614547e-57,1.9789511535354266e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.589045,0:00:07.242353
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.911583674015928e-294,1.0360519430189888e-91,8.28672640461439e-58,3.422895906282224e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999867,0.9999999999999973,2021-03-18 13:26:31.596645,0:00:07.252766
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.5954483018775648e-292,4.6258505751831633e-91,6.913690832067085e-57,2.316565556296809e-112,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999866,0.9999999999999973,2021-03-18 13:26:31.603091,0:00:07.258716
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,7.244652769826199e-296,8.102242302435614e-92,3.541947081423524e-58,3.6665255317220876e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.999999999999987,0.9999999999999973,2021-03-18 13:26:31.608914,0:00:07.252430
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.029961095219356e-295,5.711026102923456e-91,6.092512482928776e-57,1.539056324831238e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999873,0.9999999999999973,2021-03-18 13:26:31.609566,0:00:07.263029
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,9.633009741246104e-292,1.381854576612743e-91,2.2787213271938742e-57,2.1834617871025864e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.999999999999989,0.9999999999999973,2021-03-18 13:26:31.623038,0:00:07.277576
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.2526305964270129e-291,5.286349573804444e-91,1.2367326777053925e-57,6.218814033049663e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.635611,0:00:07.290936
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,5.9256101284484934e-294,1.1036675994478514e-91,8.28672640461439e-58,4.6299468626880976e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.644647,0:00:07.288167
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.829327113055538e-293,2.9508253362952704e-91,1.626504034270603e-57,3.755778358092804e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.648421,0:00:07.304834
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.8788950979853445e-293,3.6687388642195675e-91,3.752274257291e-57,1.771207914244042e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.660048,0:00:07.302462
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,5.462733396253831e-295,1.3043971333051927e-92,3.773104484834093e-58,5.0446555545933925e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.665149,0:00:07.321134
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.8358849605248974e-294,9.390117106105866e-92,2.44091265250036e-58,5.283160344552166e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.668768,0:00:07.323770
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,4.4728079053192175e-291,5.583614123814166e-92,1.0898389094892815e-57,2.2176529995583032e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999897,0.9999999999999973,2021-03-18 13:26:31.693424,0:00:07.349420
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.5377896632364396e-293,1.3082863876607712e-90,2.549783116582108e-57,4.802598244045344e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.699939,0:00:07.357711
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.1084720004860881e-293,4.7243694722466516e-91,4.665174257388376e-57,1.9001026302352211e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.708991,0:00:07.360062
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.968701135770958e-293,2.1969083551162262e-91,7.889105063565241e-58,1.4325193778611513e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.708142,0:00:07.366938
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.431074095250379e-292,1.5594505587671416e-90,5.639468317443351e-57,1.6744166429687918e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999858,0.9999999999999973,2021-03-18 13:26:31.710743,0:00:07.367385
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,9.622928465110437e-294,5.98994606875725e-92,7.4579888167454e-58,2.009939897982291e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.717209,0:00:07.359255
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.043833853002036e-293,8.463621427848124e-91,1.672854430255003e-57,9.023964946763963e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.738531,0:00:07.396561
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,4.747306562264767e-293,6.608964715764362e-92,9.015545684552356e-58,1.5829147282505773e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999861,0.9999999999999973,2021-03-18 13:26:31.741796,0:00:07.399306
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.424343754936741e-294,1.1288520892793928e-90,6.399583179072609e-57,4.285660261958794e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.757030,0:00:07.414432
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.695135851003371e-292,2.1969083551162262e-91,1.5161690596119638e-57,4.966878332517905e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:31.760852,0:00:07.419109
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.5777693343617624e-293,1.1839839308257026e-91,1.0302824380629883e-57,5.2539935317681434e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999846,0.9999999999999973,2021-03-18 13:26:31.783033,0:00:07.442880
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.431074095250379e-292,1.7301604866002134e-91,1.0596423400206908e-57,1.193386075908995e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.999999999999987,0.9999999999999973,2021-03-18 13:26:31.790075,0:00:07.447059
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.6942486098143238e-293,1.3341620519785788e-91,7.200588131185683e-58,2.1081030577315077e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.999999999999986,0.9999999999999973,2021-03-18 13:26:31.806045,0:00:07.465027
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.0320877449621844e-293,5.832656489295919e-91,4.866003080528542e-57,1.3637829132679838e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999858,0.9999999999999973,2021-03-18 13:26:31.854752,0:00:07.511706
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,7.547320530081354e-295,1.576812762136051e-92,2.5281683847680963e-58,1.1684999867366406e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999868,0.9999999999999973,2021-03-18 13:26:31.882832,0:00:07.541929
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.1090524831909524e-292,6.845216535433098e-92,1.5593752458934656e-57,1.0168576850499274e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999853,0.9999999999999973,2021-03-18 13:26:31.952005,0:00:07.610518
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.0868714335271334e-292,1.7060230176516537e-91,1.0087976049951845e-57,1.0153451103563987e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.564935,0:00:07.023840
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.9187102353101366e-296,5.948016446275949e-92,1.4232817026993556e-57,7.666261364949136e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.820085,0:00:07.280003
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.0310241417435847e-294,1.963359899176174e-91,1.661144449243218e-57,1.1867977337075336e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.865321,0:00:07.295365
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,9.066511704382904e-292,3.2103510273599453e-91,1.3645402706411174e-57,4.5266535696240105e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.868791,0:00:07.345038
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,5.931817980059758e-292,8.876974992854092e-92,3.720465904166173e-58,3.4418976358188278e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.878083,0:00:07.311838
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.299153883307149e-293,1.8173628660043643e-91,2.4966116146764122e-57,1.4571189137395028e-112,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.893204,0:00:07.327831
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.4118366387495484e-294,2.047879626885741e-91,4.5359145499951767e-57,4.173123405603169e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.902044,0:00:07.340830
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.040648376146155e-295,4.561315333808783e-91,3.424796762662572e-57,4.476810822442055e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.902404,0:00:07.485523
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.2948414959141977e-296,8.952869239038885e-91,2.4274370739234168e-57,2.6580713708625116e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999868,0.9999999999999973,2021-03-18 13:26:38.954964,0:00:07.424745
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.6271563648656766e-293,4.691298885940925e-91,1.3360850443401254e-57,3.851323273312238e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999896,0.9999999999999973,2021-03-18 13:26:38.959995,0:00:07.486804
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.6977690508940307e-292,2.1210855387224686e-91,2.659547492854842e-57,7.952137348790502e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:38.972648,0:00:07.400139
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,3.727241705991634e-292,2.8447444099785554e-92,3.6685616843371505e-58,1.3279714320889916e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999881,0.9999999999999973,2021-03-18 13:26:39.011225,0:00:07.487840
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,6.552021659760793e-295,6.74971891954727e-92,1.2454508335401737e-57,8.10941700757708e-115,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:39.050979,0:00:07.516597
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,8.023095072924343e-294,3.5670877605464204e-91,1.8587433313314835e-57,6.262652601258472e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999862,0.9999999999999973,2021-03-18 13:26:39.077271,0:00:07.367583
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,1.064576509266839e-293,1.0655762582420201e-91,4.2219283234503565e-58,2.737890894195709e-113,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:39.078815,0:00:07.417303
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.0320877449621844e-293,1.5791617635308628e-91,2.022220186990211e-57,1.3259960760372669e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999973,0.9999999999999973,2021-03-18 13:26:39.079258,0:00:07.469044
611,0.0,0.02,0.007,500000,1.2e-322,1.2e-322,2.2054280610128143e-291,2.0193096582110582e-91,7.670518713763696e-58,3.671987609271774e-114,0.9999999999999921,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.9999999999999873,0.9999999999999973,2021-03-18 13:26:39.095735,0:00:07.555669
