language,noise,rate,conservativerate,numberofsentences,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,8.037950365889513e-66,1.2261435441466939e-41,7.871928198911662e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6745834463430599,0.9999999999999978,2021-01-11 13:49:29.051420,0:00:07.107291
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,5.145167366966791e-66,1.9251476731003787e-41,7.192776696249877e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6360830509285308,0.9999999999999978,2021-01-11 13:49:29.152852,0:00:07.208001
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.4668159730861695e-65,1.148791902090754e-41,3.656052961349361e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.661670774593505,0.9999999999999978,2021-01-11 13:49:29.217508,0:00:07.273179
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,3.878805171319176e-65,4.605194729700063e-41,3.436334124779328e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6727941392392731,0.9999999999999978,2021-01-11 13:49:29.223461,0:00:07.277985
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,8.752919764461619e-66,2.977529163258726e-41,4.220355881192999e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6982454119650108,0.9999999999999978,2021-01-11 13:49:29.236267,0:00:07.290137
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.4668159730861695e-65,2.523583553886657e-41,2.4729354279867203e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.7024891047019944,0.9999999999999978,2021-01-11 13:49:29.237452,0:00:07.290936
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,4.181689234667435e-65,5.379383367631352e-41,3.4709569200568957e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6561521666652789,0.9999999999999978,2021-01-11 13:49:29.240270,0:00:07.294327
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,8.665609389811114e-66,4.358147123384385e-41,1.2053668984534805e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6458174802115516,0.9999999999999978,2021-01-11 13:49:29.246154,0:00:07.301104
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.5499644682602223e-65,3.068439320518247e-41,3.171499716133608e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6011288208788246,0.9999999999999978,2021-01-11 13:49:29.256377,0:00:07.313021
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,8.975063783924452e-66,1.5058960886286454e-41,5.1409453543420093e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6224905102548858,0.9999999999999978,2021-01-11 13:49:29.262718,0:00:07.317001
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,3.254661241100425e-65,4.293101232799483e-41,1.8456842125265284e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6711317300414763,0.9999999999999978,2021-01-11 13:49:29.286386,0:00:07.340319
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,6.162665558146301e-66,6.552792397505485e-42,1.517950279562159e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6496480880305463,0.9999999999999978,2021-01-11 13:49:29.299735,0:00:07.357798
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,4.631100461310491e-66,1.2261435441466939e-41,3.9218352692166247e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6930546294029979,0.9999999999999978,2021-01-11 13:49:29.299838,0:00:07.355343
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,9.561883140719812e-65,6.036728425929239e-41,9.863759862191786e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6420199035835698,0.9999999999999978,2021-01-11 13:49:29.301347,0:00:07.357623
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,4.553647221595705e-65,5.065350066097542e-41,7.487070656284059e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.7205101880716135,0.9999999999999978,2021-01-11 13:49:29.302653,0:00:07.359290
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.0122402581872157e-65,2.3882048537625217e-41,1.0849355912725443e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6498033712676514,0.9999999999999978,2021-01-11 13:49:29.311628,0:00:07.367678
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,5.491607086608963e-66,2.7896908215352077e-41,1.1696549019472831e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.7457737656336558,0.9999999999999978,2021-01-11 13:49:29.311632,0:00:07.366886
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,1.2494365735662916e-65,1.9938959145637485e-41,7.600509206251006e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.702176553850483,0.9999999999999978,2021-01-11 13:49:29.320595,0:00:07.373279
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,7.70789702140223e-65,9.718717711660693e-41,4.1573665421217083e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6994310464807527,0.9999999999999978,2021-01-11 13:49:29.341188,0:00:07.394339
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,2.1255320379707635e-65,3.2750466438804103e-41,1.3662879627705765e-81,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6803153023202125,0.9999999999999978,2021-01-11 13:49:29.354143,0:00:07.411583
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,8.752919764461619e-66,1.4760032992625075e-41,1.698024031525015e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6796671812904461,0.9999999999999978,2021-01-11 13:49:29.366153,0:00:07.419325
611,0.0,0.025,0.005,500000,9.4e-323,9.4e-323,9.4e-323,2.2014361318885103e-65,6.585721002518075e-42,3.805641131471642e-82,0.9999999999999889,0.9999999999999978,9.4e-323,9.4e-323,9.4e-323,0.6437430893011563,0.9999999999999978,2021-01-11 13:49:29.370025,0:00:07.427224
