language,noise,rate,conservativerate,numberofsentences,threshold,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.963533562712596e-09,3.5551584719063474e-06,8.142807618192048e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9992112229028146,1.0,2020-10-15 12:45:20.074763,0:00:11.092042
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.573706469067684e-09,3.2817592416834517e-06,8.39505350820005e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9815217812310774,1.0,2020-10-15 12:45:20.136536,0:00:11.149902
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.4901396992989485e-09,3.495216739874875e-06,8.629180504114997e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9969779553503227,1.0,2020-10-15 12:45:20.310875,0:00:11.309913
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.5672786339448584e-09,3.1326146394335713e-06,1.0016029944710227e-08,0.999999999999889,1.0,0.0,0.0,0.0,0.9888159740662019,1.0,2020-10-15 12:45:20.326167,0:00:11.338176
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.848727630773405e-09,3.5658426368181782e-06,8.878713487684964e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.985330881247845,1.0,2020-10-15 12:45:20.335717,0:00:11.352387
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.855860145054612e-09,3.3413807985008263e-06,8.454039841816804e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9982090145259431,1.0,2020-10-15 12:45:20.340018,0:00:11.348921
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.7562310819572085e-09,3.4225645424633355e-06,1.0001013410563617e-08,0.999999999999889,1.0,0.0,0.0,0.0,0.9952393008740306,1.0,2020-10-15 12:45:20.340904,0:00:11.339210
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,3.4055862196089815e-09,3.849408580626711e-06,8.887598864649898e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9972375299391485,1.0,2020-10-15 12:45:20.341184,0:00:11.361228
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.7783749242742587e-09,3.338040253047525e-06,9.259658533041361e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9954074335956032,1.0,2020-10-15 12:45:20.342712,0:00:11.362298
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.4555120451771083e-09,3.1767908007537233e-06,8.883155065217574e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9906352011407212,1.0,2020-10-15 12:45:20.346668,0:00:11.365493
