language,noise,rate,conservativerate,numberofsentences,threshold,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999999499990008,4.792081596153387e-05,4.258738470604231e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.587939,0:00:04.074775
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999999999999989,4.780113366378389e-05,4.421514837944811e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.600802,0:00:04.090404
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.999949950020004,4.5265073309486175e-05,4.260868905056759e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.607546,0:00:04.094483
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999389084265309,4.7325386083785187e-05,4.099903675263941e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.608597,0:00:04.096871
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.99999999499999,5.188708228076463e-05,4.406062729630445e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.623828,0:00:04.114270
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.99999499500249,4.645770034794424e-05,4.857412402854997e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.626813,0:00:04.115546
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9993501250197792,4.252193652413708e-05,4.299399486119127e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.650794,0:00:04.138634
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.999499000749875,4.775334448040352e-05,4.248102265951804e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.652641,0:00:04.141850
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999889528515741,4.7325386083785187e-05,4.492846037125294e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.658437,0:00:04.148198
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.999994999950025,4.6341672183267654e-05,4.1514870926674864e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.665914,0:00:04.153926
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999499989348157,5.338751890323245e-05,4.116340250681291e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.665711,0:00:04.155784
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999449971062458,4.260708680842459e-05,4.7232582393437506e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.685270,0:00:04.174292
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999000239463569,4.6901262986897766e-05,4.312320286554475e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.693784,0:00:04.181122
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,0.9999450020004998,4.727807252904792e-05,4.85498369665357e-09,0.999999999999889,1.0,0.0,0.0,0.0,1.0,1.0,2020-10-21 13:09:29.707857,0:00:04.195427
