language,noise,rate,conservativerate,numberofsentences,threshold,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.6866133836163252e-07,4.145107098115259e-05,4.683270734314188e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9960775456777317,1.0,2020-09-29 14:28:33.197731,0:00:05.976309
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.9391650426038577e-07,4.957856009214791e-05,4.9779193163514804e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9919774676568367,1.0,2020-09-29 14:28:33.231710,0:00:06.011166
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.9102874703497327e-07,4.680753078937075e-05,4.483867082073957e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9954953645123804,1.0,2020-09-29 14:28:33.251508,0:00:06.039983
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8243837065017074e-07,4.576586361972185e-05,4.694996493925045e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9955663036424621,1.0,2020-09-29 14:28:33.255816,0:00:06.041875
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.783783388991758e-07,4.5129447720462376e-05,3.878504340124176e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9957535446537421,1.0,2020-09-29 14:28:33.266915,0:00:06.055009
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8326139951820923e-07,4.8209277497706256e-05,4.434802626397002e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9989626317546692,1.0,2020-09-29 14:28:33.288392,0:00:06.075417
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7155382071696258e-07,4.6643949966464006e-05,5.020422640415342e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9810654218074566,1.0,2020-09-29 14:28:33.295652,0:00:06.082932
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.778438723554705e-07,4.680753078937075e-05,4.5380112392788485e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9978180892402243,1.0,2020-09-29 14:28:33.327167,0:00:06.116239
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8941148145351028e-07,4.965300236214598e-05,5.449558674898252e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9948489775162309,1.0,2020-09-29 14:28:33.332840,0:00:06.112037
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.6598356676178075e-07,4.436854288784665e-05,3.786505635819394e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.993502818618439,1.0,2020-09-29 14:28:33.337040,0:00:06.116057
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8362838092929915e-07,4.9702692629101926e-05,4.495093583917253e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9956035354637643,1.0,2020-09-29 14:28:33.338154,0:00:06.124758
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.0142904375079705e-07,5.411332000543874e-05,5.116746936009408e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.999766960727311,1.0,2020-09-29 14:28:33.371188,0:00:06.149817
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7502031317334163e-07,4.772946780816332e-05,4.694996493925045e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9965718179945345,1.0,2020-09-29 14:28:33.376715,0:00:06.153290
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7651470161473918e-07,4.5880450101185796e-05,4.632024315729307e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9962006500706174,1.0,2020-09-29 14:28:33.390314,0:00:06.180201
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.685770076924517e-07,4.5129447720462376e-05,4.1225209407169766e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9977815699564152,1.0,2020-09-29 14:28:33.397978,0:00:06.187644
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.6606660006181165e-07,4.443516231049506e-05,3.7170820726800425e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9965351750132407,1.0,2020-09-29 14:28:33.398048,0:00:06.187331
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.5623693326282627e-07,4.205664269813862e-05,4.583630473346408e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9978475819557184,1.0,2020-09-29 14:28:33.398747,0:00:06.187465
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7669134879069268e-07,4.519720964266879e-05,4.452581816739845e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9989934268680719,1.0,2020-09-29 14:28:33.432952,0:00:06.220451
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8575283063347185e-07,4.567440051839777e-05,4.263000405259389e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9977816460299103,1.0,2020-09-29 14:28:33.442569,0:00:06.235162
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8733885729530633e-07,5.078314387689841e-05,4.474906071468778e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9989352278034381,1.0,2020-09-29 14:28:33.452876,0:00:06.244066
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.982310318176493e-07,5.248737890182014e-05,4.7731262677761665e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9960368532703219,1.0,2020-09-29 14:28:33.467531,0:00:06.255414
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.037594344575197e-07,4.6971685291943175e-05,5.020422640415342e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9987896117333995,1.0,2020-09-29 14:28:33.470019,0:00:06.261148
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.9256349151995386e-07,5.025257855751066e-05,5.381846345914046e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9982299440728373,1.0,2020-09-29 14:28:33.475685,0:00:06.267391
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8687097826509625e-07,5.0328032867077634e-05,4.331774330522386e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9935593823273415,1.0,2020-09-29 14:28:33.482415,0:00:06.274833
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8931677571278352e-07,4.799276912664609e-05,5.23582604690143e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9995584880050992,1.0,2020-09-29 14:28:33.486980,0:00:06.273410
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.679038785214339e-07,4.157564210270296e-05,4.233256191981711e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9954888815440569,1.0,2020-09-29 14:28:33.493808,0:00:06.284259
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.757219722377724e-07,4.765790939758575e-05,4.344792425685756e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9986776685296506,1.0,2020-09-29 14:28:33.497056,0:00:06.288733
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7018652477657183e-07,4.576586361972185e-05,4.533474362542379e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9994655796095345,1.0,2020-09-29 14:28:33.498086,0:00:06.292543
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7607385592686818e-07,4.463562135432001e-05,4.280090837917111e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9891417387885251,1.0,2020-09-29 14:28:33.499914,0:00:06.292017
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.0132832922892166e-07,5.4439057601991467e-05,4.618145601297583e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9945236827121577,1.0,2020-09-29 14:28:33.518011,0:00:06.311101
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.5717740860473264e-07,4.3359463023211714e-05,4.7755140247885605e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.997213433321566,1.0,2020-09-29 14:28:33.523496,0:00:06.317832
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,2.1593006021929305e-07,5.08085481509739e-05,4.4237267012954585e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9935847236300913,1.0,2020-09-29 14:28:33.530848,0:00:06.321096
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7078337070815795e-07,4.567440051839777e-05,5.103967854142389e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9949449976722644,1.0,2020-09-29 14:28:33.536236,0:00:06.329136
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.7766607294408312e-07,4.5265073309486175e-05,4.838016721149754e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9988514426529735,1.0,2020-09-29 14:28:33.543215,0:00:06.338355
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.8198273059148099e-07,4.581166383063653e-05,4.7020460370338234e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9977983350852929,1.0,2020-09-29 14:28:33.567207,0:00:06.360608
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.6204641167857112e-07,4.3359463023211714e-05,4.3080090443479915e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9976495473573127,1.0,2020-09-29 14:28:33.581019,0:00:06.374764
611,0.0,0.9,0.0005,500000,0.001,0.0,0.0,0.0,1.9430482254538298e-07,5.0605669262769425e-05,4.1785664416900465e-09,0.999999999999889,1.0,0.0,0.0,0.0,0.9914232475621042,1.0,2020-09-29 14:28:33.622638,0:00:06.418184
