language,noise,rate,conservativerate,numberofsentences,threshold,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.4575532967574056e-17,2.237528474416154e-11,2.2134104583142155e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6169542944339839,0.9999999999999973,2020-08-04 15:12:23.760776,0:00:11.215182
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.414454855609789e-17,2.1953958912529835e-11,2.317658792947795e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.670737526945308,0.9999999999999973,2020-08-04 15:12:23.796187,0:00:11.258491
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.8736432351033783e-17,2.9052007245493316e-11,1.8784603248035385e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6476452959322134,0.9999999999999973,2020-08-04 15:12:23.803168,0:00:11.257396
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.281068714517109e-17,2.206405878640428e-11,1.530125712015018e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6398275469818935,0.9999999999999973,2020-08-04 15:12:23.817114,0:00:11.279911
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.1637489306911466e-17,2.1433078988828726e-11,1.505826461615978e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6849517808415205,0.9999999999999973,2020-08-04 15:12:23.820967,0:00:11.277903
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.4502800912383395e-17,2.147600953188296e-11,1.125465012091475e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6311176791516695,0.9999999999999973,2020-08-04 15:12:23.821733,0:00:11.273713
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.3267232420238829e-17,1.994342373627044e-11,1.487855598085424e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6711558428612153,0.9999999999999973,2020-08-04 15:12:23.823169,0:00:11.281570
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.1395530495774193e-17,1.6993304241802382e-11,1.0932793796843745e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6754113508738729,0.9999999999999973,2020-08-04 15:12:23.824936,0:00:11.284645
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.2506740610091846e-17,2.3429127316726012e-11,1.487855598085424e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.7184730177599057,0.9999999999999973,2020-08-04 15:12:23.826247,0:00:11.286925
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.3414051421950111e-17,2.423982681943084e-11,1.3288040799437913e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.5810726726498148,0.9999999999999973,2020-08-04 15:12:23.826986,0:00:11.280647
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.3240711222630772e-17,2.586859121630704e-11,1.5486071294258184e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6509190761650614,0.9999999999999973,2020-08-04 15:12:23.826964,0:00:11.288878
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.61738595913748e-17,2.392659286198001e-11,1.3610974974287735e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6407385393371385,0.9999999999999973,2020-08-04 15:12:23.831227,0:00:11.294641
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.5570487893315328e-17,2.0285532705829502e-11,1.422354180420043e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.6223826980242554,0.9999999999999973,2020-08-04 15:12:23.832677,0:00:11.295695
611,0.0,0.02,0.001,500000,0.001,1.2e-322,1.2e-322,1.2e-322,1.4736829998629657e-17,2.0966469441599424e-11,1.5846560940440133e-16,0.9999999999999445,0.9999999999999973,1.2e-322,1.2e-322,1.2e-322,0.695483331291994,0.9999999999999973,2020-08-04 15:12:23.836131,0:00:11.285796
