language,noise,rate,conservativerate,numberofsentences,threshold,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,timestamp,duration
611,0.0,0.05,0.01,1000,0.001,0.0022905963253031032,4.948015108188858e-12,0.016086129428065348,0.27084253798342695,0.33114102049199184,0.22830487387195744,0.9228890241030775,0.9925474373087626,0.006725937828841759,8.068509207924802e-06,8.119796433399633e-06,0.3698917562686311,0.9839138705719347,2020-09-21 14:56:30.059460,0:00:00.012630
611,0.0,0.05,0.01,1000,0.001,0.0038257140576909245,4.052874914872132e-11,0.018762069605558065,0.26813411260359266,0.3735860471657982,0.2549928731247828,0.9362933311606204,0.9971877486203413,0.016932767819016155,1.1269262214648957e-05,1.2883465352149425e-05,0.4639409427743449,0.981237930394442,2020-09-21 14:56:30.062250,0:00:00.008656
611,0.0,0.05,0.01,1000,0.001,0.000780089209714805,7.08542295516263e-12,0.013791845218387526,0.24741932980010364,0.3245513141842012,0.21711566339590602,0.9388036281025007,0.9968839319892978,0.01310225295746815,1.3116559478981724e-05,6.96171046708601e-06,0.35738876066660974,0.9862081547816125,2020-09-21 14:56:30.065221,0:00:00.016923
611,0.0,0.05,0.01,1000,0.001,0.0011758594895834738,4.2661841209180336e-11,0.03654886325643883,0.26813411260359266,0.3278296102870719,0.2127950616943275,0.9440960587882112,0.997461943129858,0.00963135989795226,1.1957267605839363e-05,8.997004358337542e-06,0.2744304949064753,0.9634511367435612,2020-09-21 14:56:30.066008,0:00:00.020048
611,0.0,0.05,0.01,1000,0.001,0.005766650946003202,1.1242252425525698e-11,0.014517731808828975,0.27913306927393206,0.33448587928484025,0.21711566339590602,0.9423848306431433,0.9908502080969454,0.007452562691237405,2.0235680071986493e-05,2.780856729730651e-05,0.4040831849443875,0.985482268191171,2020-09-21 14:56:30.066160,0:00:00.014209
611,0.0,0.05,0.01,1000,0.001,0.0020672631835860506,9.638826173335096e-12,0.026866772991370212,0.2876773749884644,0.3588652662991375,0.22830487387195744,0.9473675490758204,0.9908502080969454,0.00963135989795226,1.0616959188232391e-05,1.2883465352149425e-05,0.40561472177044894,0.9731332270086298,2020-09-21 14:56:30.066153,0:00:00.019536
611,0.0,0.05,0.01,1000,0.001,0.0029602646101670126,7.458339952802768e-12,0.01782396612528016,0.3180927430319356,0.3698501866941402,0.2085604399666104,0.9418028592354982,0.9955378754247663,0.016086129428065348,5.522413539784718e-06,1.2883465352149425e-05,0.4479059877782227,0.9821760338747199,2020-09-21 14:56:30.066388,0:00:00.014178
611,0.0,0.05,0.01,1000,0.001,0.0011758594895834738,3.3010919486315694e-11,0.0523369773616276,0.2575685587119018,0.33448587928484025,0.252442944393535,0.9412150093287861,0.9985563530180603,0.018762069605558065,3.73806955649478e-06,2.3708914384178055e-06,0.4007844653179461,0.9476630226383724,2020-09-21 14:56:30.066520,0:00:00.020452
611,0.0,0.05,0.01,1000,0.001,0.0010612131893490851,3.3010919486315694e-11,0.016932767819016155,0.3086450704711441,0.3624901679789268,0.2763417385811927,0.9381854829318189,0.9925474373087626,0.009149791903054648,5.8352023261806965e-06,4.861622063772401e-06,0.47082537092998317,0.9830672321809839,2020-09-21 14:56:30.066726,0:00:00.019287
611,0.0,0.05,0.01,1000,0.001,0.0012377468311404987,1.783778334744979e-11,0.025523434341801703,0.2549928731247828,0.3412772975051936,0.21930875090495558,0.933010162571019,0.995760981653528,0.006725937828841759,6.499359308327163e-06,8.119796433399633e-06,0.36085899393817383,0.9744765656581983,2020-09-21 14:56:30.066900,0:00:00.014430
611,0.0,0.05,0.01,1000,0.001,0.002812251379658662,6.731151807404498e-12,0.018762069605558065,0.29058320705905494,0.3588652662991375,0.2575685587119018,0.9259275042262101,0.9939298411094702,0.021883154518802232,6.356765648381051e-06,8.547154140420666e-06,0.44918613824549897,0.981237930394442,2020-09-21 14:56:30.067198,0:00:00.017551
611,0.0,0.05,0.01,1000,0.001,0.0013028914012005249,2.8302737094579917e-11,0.019749546953219014,0.30555861976643267,0.3735860471657982,0.26545277147755675,0.9400214359032609,0.997461943129858,0.007079934556675535,1.1694929355254068e-05,4.618540960583781e-06,0.3072191062951387,0.980250453046781,2020-09-21 14:56:30.068146,0:00:00.008422
611,0.0,0.05,0.01,1000,0.001,0.0016837987834257355,5.7711212808734316e-12,0.00963135989795226,0.30250303356876834,0.35527661363614615,0.24007072828571077,0.9295577935478659,0.9830672321809839,0.007844802832881479,9.31660488799598e-06,7.328116281143168e-06,0.35857329361649515,0.9903686401020477,2020-09-21 14:56:30.068429,0:00:00.005938
611,0.0,0.05,0.01,1000,0.001,0.002176066509037948,1.2456789391164208e-11,0.026866772991370212,0.26545277147755675,0.3517238474997847,0.24007072828571077,0.9400214359032609,0.9968839319892978,0.01310225295746815,8.119092796295606e-06,9.96897989843495e-06,0.3573458168001459,0.9731332270086298,2020-09-21 14:56:30.068377,0:00:00.016676
611,0.0,0.05,0.01,1000,0.001,0.0013028914012005249,8.699040621434923e-12,0.023034899493476035,0.26279824376278116,0.3624901679789268,0.2575685587119018,0.9406212215442283,0.9963655716451936,0.011233544129409256,4.999576739658962e-06,2.7652910784870156e-06,0.39584249257419235,0.976965100506524,2020-09-21 14:56:30.068560,0:00:00.019905
