lang,noise,SP,HIP,HCP,OPT,NS,NT,WHM,PI,TM,VtoI,ItoC,AH,QInv,threshold,rate,numberofsentences,conservativerate,timestamp,duration
611,0.5,0.0,0.09000990099090089,0.9999909999901,0.90000099000009,0.9979395131129764,0.9999610259547105,0.001584379748416421,0.9988992471811727,0.99909999090091,0.099204188121826,1.3996449174136016e-05,0.8977522489627952,9.000900000009893e-05,0.001,0.9,500000,0.0005,2020-07-30 10:51:47.636309,0:00:09.390454
611,0.5,0.0,0.009009000099989992,0.909090009909901,0.990000009090009,0.9946646369347363,0.987689720601072,0.0001705773748088711,0.9999992399091016,0.9999090099991,0.8915766166083909,0.9000000059041926,9.747260962578198e-05,9.909009000989982e-07,0.001,0.9,500000,0.0005,2020-07-30 10:51:47.643017,0:00:09.413521
584,0,0.0,0.0,0.0,1.601961036035522e-09,3.0323881430565198e-05,2.0996640833982193e-07,0.999999999999889,9.343831833852672e-14,0.0,0.9994898088621988,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.680297,0:00:11.407966
584,0,0.0,0.0,0.0,1.6858017733706995e-09,2.7001881761079484e-05,2.1028167316459916e-07,0.999999999999889,9.145034477222707e-14,0.0,0.9934483756252092,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.782335,0:00:11.466825
584,0,0.0,0.0,0.0,1.436488030774504e-09,2.5479954719314176e-05,2.0274292652515095e-07,0.999999999999889,7.773110556969873e-14,0.0,0.9999604424848465,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.838651,0:00:11.549409
584,0,0.0,0.0,0.0,1.5230515135320303e-09,2.5684663280669412e-05,2.0933729596411453e-07,0.999999999999889,9.232348218446603e-14,0.0,0.9942118972408265,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.838952,0:00:11.563150
584,0,0.0,0.0,0.0,1.5553819598556031e-09,2.6493563239003274e-05,1.986279899548757e-07,0.999999999999889,8.651192496177391e-14,0.0,0.9989943454228609,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.845093,0:00:11.502920
584,0,0.0,0.0,0.0,1.4165123600545727e-09,2.743749640373953e-05,2.0829296139156e-07,0.999999999999889,7.890615678702736e-14,0.0,0.994003561340782,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.870773,0:00:11.495426
584,0,0.0,0.0,0.0,1.5192476904736454e-09,2.7451222014746904e-05,2.1399492701849558e-07,0.999999999999889,8.569374960159838e-14,0.0,0.999933862178037,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.887008,0:00:11.584487
584,0,0.0,0.0,0.0,1.5733766223787293e-09,2.87007086332795e-05,1.9026596791169677e-07,0.999999999999889,7.022680830957617e-14,0.0,0.9999817912029692,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.897373,0:00:11.490214
584,0,0.0,0.0,0.0,1.285533115177968e-09,2.546721474195452e-05,1.7873554196915778e-07,0.999999999999889,7.902463448014981e-14,0.0,0.9993676088824446,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.915038,0:00:11.598942
584,0,0.0,0.0,0.0,1.722448211083199e-09,3.081308906765964e-05,2.0798067814315708e-07,0.999999999999889,1.214335310488005e-13,0.0,0.9992936287552497,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.929540,0:00:11.499856
584,0,0.0,0.0,0.0,1.475073611130327e-09,2.4249104150867843e-05,2.1560632704951805e-07,0.999999999999889,8.742531544671512e-14,0.0,0.9977507067153243,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.940168,0:00:11.582533
584,0,0.0,0.0,0.0,1.4066289348276011e-09,2.6269266484604794e-05,2.218410894397093e-07,0.999999999999889,6.956264733745521e-14,0.0,0.9999798693222938,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.955462,0:00:11.568938
584,0,0.0,0.0,0.0,1.7190058974722328e-09,2.8974733433600393e-05,2.476431556322451e-07,0.999999999999889,9.325158181261385e-14,0.0,0.9964474256676863,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:49.987261,0:00:11.719351
584,0,0.0,0.0,0.0,1.6148313547879095e-09,2.7754928713620905e-05,1.854743406789255e-07,0.999999999999889,9.343831833852672e-14,0.0,0.9994770239766693,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.047946,0:00:11.595036
584,0,0.0,0.0,0.0,1.6540660494113268e-09,2.7506193155519588e-05,1.7695665107193186e-07,0.999999999999889,6.935422008152895e-14,0.0,0.9987781336473162,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.075284,0:00:11.602755
584,0,0.0,0.0,0.0,1.4611232929099746e-09,2.7754928713620905e-05,2.0642627073870744e-07,0.999999999999889,8.941518461325684e-14,0.0,0.9980500287785501,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.140389,0:00:11.655782
584,0,0.0,0.0,0.0,1.542985456935529e-09,2.665304245064144e-05,1.8969588302985477e-07,0.999999999999889,9.423612940615079e-14,0.0,0.99644982133272,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.196097,0:00:11.748966
584,0,0.0,0.0,0.0,1.534520221180143e-09,2.9693563832562282e-05,1.9813191630174048e-07,0.999999999999889,8.258025731400442e-14,0.0,0.9968896175801508,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.201892,0:00:11.644552
584,0,0.0,0.0,0.0,1.5154533674681026e-09,2.6269266484604794e-05,1.880899015881546e-07,0.999999999999889,8.029951925355216e-14,0.0,0.9972862261180017,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.212497,0:00:11.554052
584,0,0.0,0.0,0.0,1.4721256757810384e-09,2.6586476443812987e-05,2.0022378753444222e-07,0.999999999999889,7.17175419035196e-14,0.0,0.9986772940007845,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.221718,0:00:11.560404
584,0,0.0,0.0,0.0,1.3968144691783732e-09,2.7218817639894253e-05,1.9430482254538298e-07,0.999999999999889,9.131323783139602e-14,0.0,0.9992948509617187,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.294694,0:00:11.673543
584,0,0.0,0.0,0.0,1.450928604024729e-09,2.9018239032096544e-05,2.1952336785954834e-07,0.999999999999889,8.760038485965185e-14,0.0,0.9977905545178898,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.437309,0:00:11.653989
584,0,0.0,0.0,0.0,1.8271573751335222e-09,3.200682216080326e-05,2.3876497343401025e-07,0.999999999999889,6.845822777538971e-14,0.0,0.9994382569213652,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.620656,0:00:11.626035
584,0,0.0,0.0,0.0,1.5639622801395064e-09,2.8815770205293608e-05,2.1690417916370384e-07,0.999999999999889,8.179926519296297e-14,0.0,0.997997151669688,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:50.731948,0:00:11.626284
584,0,0.0,0.0,0.0,1.1447021798799012e-09,2.4031787272966332e-05,1.714680438066041e-07,0.999999999999889,7.331321480440089e-14,0.0,0.996977136081918,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:51.677863,0:00:11.488305
584,0,0.0,0.0,0.0,1.6482854948522248e-09,2.9947098509599075e-05,2.1346047442084012e-07,0.999999999999889,1.0306151364863424e-13,0.0,0.9879122077308489,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:51.915866,0:00:11.422766
584,0,0.0,0.0,0.0,1.5915794703429101e-09,2.7205208231074305e-05,1.9198652267725898e-07,0.999999999999889,8.433322269485728e-14,0.0,0.9978487754041125,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:52.133692,0:00:11.501354
584,0,0.0,0.0,0.0,1.4655143439253733e-09,2.782442023793698e-05,2.0642627073870744e-07,0.999999999999889,9.852543873496826e-14,0.0,0.9938034408733546,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:52.152252,0:00:11.540298
584,0,0.0,0.0,0.0,1.6507603975846487e-09,3.061340374376445e-05,2.1367409509741375e-07,0.999999999999889,8.738160278899176e-14,0.0,0.9984485209323891,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.626248,0:00:11.440306
584,0,0.0,0.0,0.0,1.3623184796979099e-09,2.5238981337448702e-05,1.9381954600825557e-07,0.999999999999889,7.761456719995697e-14,0.0,0.9987394320834412,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.635715,0:00:11.413744
584,0,0.0,0.0,0.0,1.3947202949108557e-09,2.50879631993243e-05,1.7224158256106672e-07,0.999999999999889,9.566068496551749e-14,0.0,0.9998735346291657,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.779974,0:00:11.460769
584,0,0.0,0.0,0.0,1.307579553851852e-09,2.6216767342402318e-05,2.0808472050340877e-07,0.999999999999889,8.07424944272535e-14,0.0,0.9998697817455168,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.848306,0:00:11.469976
584,0,0.0,0.0,0.0,1.4611232929099746e-09,2.7630281037559738e-05,2.160380792589225e-07,0.999999999999889,8.237401301816317e-14,0.0,0.9974468897320072,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.856925,0:00:11.409441
584,0,0.0,0.0,0.0,1.5788944707345393e-09,2.743749640373953e-05,2.1799168846655733e-07,0.999999999999889,9.551726567162536e-14,0.0,0.9934001663428341,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.868046,0:00:11.462405
584,0,0.0,0.0,0.0,1.6740394363488307e-09,2.9324612788470346e-05,2.280279455199339e-07,0.999999999999889,7.886670370863385e-14,0.0,0.9890022015200579,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.882794,0:00:11.470544
584,0,0.0,0.0,0.0,1.4728621068344556e-09,2.9560209725841547e-05,2.471482406619079e-07,0.999999999999889,6.845822777538971e-14,0.0,0.9989981475099295,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.924340,0:00:11.415387
584,0,0.0,0.0,0.0,1.525338377284842e-09,3.023302342504759e-05,2.384070050177437e-07,0.999999999999889,9.250836018855124e-14,0.0,0.9964492477698814,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.933802,0:00:11.437519
584,0,0.0,0.0,0.0,1.4158041038745455e-09,2.894576594385015e-05,1.9972372837485778e-07,0.999999999999889,9.250836018855124e-14,0.0,0.9937409087632815,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.936676,0:00:11.415273
584,0,0.0,0.0,0.0,1.5915794703429101e-09,2.7949943728475978e-05,1.9645451468655091e-07,0.999999999999889,8.204509300792379e-14,0.0,0.994505757499432,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.937086,0:00:11.449116
584,0,0.0,0.0,0.0,1.5600562823903938e-09,2.5378213081871704e-05,2.0386136514008972e-07,0.999999999999889,7.453322527733268e-14,0.0,0.9979458922150741,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.946783,0:00:11.428839
584,0,0.0,0.0,0.0,1.5979601363460727e-09,2.8358273236319355e-05,1.8575283063347185e-07,0.999999999999889,8.062144123239062e-14,0.0,0.997529742873681,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:58.981718,0:00:11.393571
584,0,0.0,0.0,0.0,1.4080366194378843e-09,2.7451222014746904e-05,2.1820984375785423e-07,0.999999999999889,7.287454316977166e-14,0.0,0.9964284067376211,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.008908,0:00:11.477069
584,0,0.0,0.0,0.0,1.349434528574488e-09,2.6559896613988283e-05,2.0173148971196414e-07,0.999999999999889,9.172517656172711e-14,0.0,0.9972182527821251,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.024741,0:00:11.439526
584,0,0.0,0.0,0.0,1.3595958855351595e-09,2.23060689688214e-05,1.9479131409576545e-07,0.999999999999889,7.715015830511471e-14,0.0,0.9987901236317036,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.029926,0:00:11.455506
584,0,0.0,0.0,0.0,1.6590369429978211e-09,2.709657764429014e-05,2.1820984375785423e-07,0.999999999999889,9.103964031434619e-14,0.0,0.9997252748987995,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.037634,0:00:11.557614
584,0,0.0,0.0,0.0,1.4611232929099746e-09,2.6151290933201905e-05,2.146380367725693e-07,0.999999999999889,8.001889215750602e-14,0.0,0.9998894446284865,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.050271,0:00:11.458926
584,0,0.0,0.0,0.0,1.5757390493454279e-09,3.195883592867783e-05,2.3674356890936532e-07,0.999999999999889,8.603729713092699e-14,0.0,0.9980621220501757,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.074513,0:00:11.431238
584,0,0.0,0.0,0.0,1.611604113518051e-09,2.811818968886027e-05,1.9479131409576545e-07,0.999999999999889,9.004344432653313e-14,0.0,0.9948591812632427,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:51:59.113223,0:00:11.476304
584,0,0.0,0.0,0.0,1.261963550525789e-09,2.5429033017069242e-05,1.9882676701519917e-07,0.999999999999889,7.236607595220333e-14,0.0,0.994307000646828,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.055072,0:00:11.374513
584,0,0.0,0.0,0.0,1.728488855067806e-09,3.0659369807781185e-05,2.097564944230842e-07,0.999999999999889,8.612339899907632e-14,0.0,0.9913787228504598,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.204037,0:00:11.421383
584,0,0.0,0.0,0.0,1.6524123968784278e-09,2.7055953096869864e-05,2.0560200919556662e-07,0.999999999999889,8.861385897927691e-14,0.0,0.9975924226924161,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.245223,0:00:11.406054
584,0,0.0,0.0,0.0,1.5600562823903938e-09,2.816040918585221e-05,2.1820984375785423e-07,0.999999999999889,7.17175419035196e-14,0.0,0.9998381302745862,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.255362,0:00:11.384368
584,0,0.0,0.0,0.0,1.644991395466723e-09,2.8931293060878223e-05,2.050885179206624e-07,0.999999999999889,1.0409755941110378e-13,0.0,0.9964296542947496,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.277184,0:00:11.431860
584,0,0.0,0.0,0.0,1.645814302618032e-09,3.138858199264225e-05,2.11971097626577e-07,0.999999999999889,7.457051053259897e-14,0.0,0.9991377360149325,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.306840,0:00:11.419219
584,0,0.0,0.0,0.0,1.133309368660662e-09,2.3321365653014024e-05,1.729321016527345e-07,0.999999999999889,7.040263898843108e-14,0.0,0.9999982493562208,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.321666,0:00:11.482414
584,0,0.0,0.0,0.0,1.453107175138694e-09,2.5800533748436166e-05,1.992249181136493e-07,0.999999999999889,9.739860616687134e-14,0.0,0.9991646750612045,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.329843,0:00:11.432256
584,0,0.0,0.0,0.0,1.3822210183128353e-09,2.5710367220297904e-05,1.973407741738907e-07,0.999999999999889,7.726599936431992e-14,0.0,0.9964976814684503,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.357221,0:00:11.427432
584,0,0.0,0.0,0.0,1.7449918905649029e-09,3.2328576919644374e-05,2.1820984375785423e-07,0.999999999999889,8.046031924178201e-14,0.0,0.9995000056058682,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.360214,0:00:11.419809
584,0,0.0,0.0,0.0,1.3128216599239386e-09,2.4370683764739767e-05,2.0002361380285466e-07,0.999999999999889,8.445984913422925e-14,0.0,0.9998894053771319,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.371306,0:00:11.456035
584,0,0.0,0.0,0.0,1.401713112206687e-09,2.567182094902908e-05,2.040653795032481e-07,0.999999999999889,8.311891239356099e-14,0.0,0.9947081412529536,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.447077,0:00:11.486883
584,0,0.0,0.0,0.0,1.6221162960931166e-09,2.9266007535152116e-05,2.1974305597976412e-07,0.999999999999889,9.236966701797501e-14,0.0,0.9984107966113196,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.458936,0:00:11.471433
584,0,0.0,0.0,0.0,1.3366724257552807e-09,2.4925379758036503e-05,1.9372263623525143e-07,0.999999999999889,8.612339899907632e-14,0.0,0.9983992047870672,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.488505,0:00:11.440282
584,0,0.0,0.0,0.0,1.5207680783599859e-09,2.867201509982338e-05,1.930456232051554e-07,0.999999999999889,8.547972935487797e-14,0.0,0.9911708843595406,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.520260,0:00:11.444729
584,0,0.0,0.0,0.0,1.4966234248801115e-09,2.8202692075471694e-05,2.1388792955498633e-07,0.999999999999889,9.241587495545274e-14,0.0,0.9982126267449204,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.630707,0:00:11.434364
584,0,0.0,0.0,0.0,1.8107826615058222e-09,2.8287448413472666e-05,1.9872735363169156e-07,0.999999999999889,9.46612540914737e-14,0.0,0.9999849408442285,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.670834,0:00:11.530190
584,0,0.0,0.0,0.0,1.4458579649411737e-09,2.868635827896286e-05,2.0132832922892166e-07,0.999999999999889,7.178931326946074e-14,0.0,0.9990853863335138,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.674983,0:00:11.462244
584,0,0.0,0.0,0.0,1.5192476904736454e-09,2.696139918647395e-05,2.131404437778821e-07,0.999999999999889,7.569778343751834e-14,0.0,0.9992902567772359,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.675401,0:00:11.473067
584,0,0.0,0.0,0.0,1.8280714108389416e-09,3.156173822931316e-05,2.2239652503892016e-07,0.999999999999889,8.399647954667296e-14,0.0,0.9957070197226391,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.702852,0:00:11.480903
584,0,0.0,0.0,0.0,1.5939692289085975e-09,2.7588856335260393e-05,1.8584575351022696e-07,0.999999999999889,7.475721677491749e-14,0.0,0.9997885779457074,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.786860,0:00:11.491954
584,0,0.0,0.0,0.0,1.5836394544074217e-09,2.9003729912580494e-05,2.1123031070623652e-07,0.999999999999889,7.642052064433238e-14,0.0,0.9988462610845615,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:01.933984,0:00:11.495659
584,0,0.0,0.0,0.0,1.2932714403663864e-09,2.4888010379318593e-05,1.9459657147949822e-07,0.999999999999889,9.200083429138853e-14,0.0,0.9985921495214417,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:02.146709,0:00:11.525826
584,0,0.0,0.0,0.0,1.615639174375097e-09,2.8230915933676387e-05,1.9411056629904323e-07,0.999999999999889,8.4038498796071e-14,0.0,0.999394390063698,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:02.244336,0:00:11.512125
584,0,0.0,0.0,0.0,1.6384229333168787e-09,3.0082197976337097e-05,2.2373525105943738e-07,0.999999999999889,9.371912449951837e-14,0.0,0.9964441223163278,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:03.087018,0:00:11.408933
584,0,0.0,0.0,0.0,1.5291574499270037e-09,2.864335025272733e-05,2.0243896416721527e-07,0.999999999999889,7.886670370863385e-14,0.0,0.9984169827019559,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:03.327781,0:00:11.411690
584,0,0.0,0.0,0.0,1.5018720989653771e-09,2.573609688315684e-05,1.8143746438016e-07,0.999999999999889,8.005892161831517e-14,0.0,0.9947013119646747,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:03.572097,0:00:11.438185
584,0,0.0,0.0,0.0,1.4473049080229698e-09,2.6295555466182112e-05,2.222853267764007e-07,0.999999999999889,9.532637436842795e-14,0.0,0.9902897646186801,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:03.694458,0:00:11.541972
584,0,0.0,0.0,0.0,1.5230515135320303e-09,2.9207519404461942e-05,2.25532762941753e-07,0.999999999999889,7.882727035677954e-14,0.0,0.9997677137706737,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.078825,0:00:11.452326
584,0,0.0,0.0,0.0,1.483210907532432e-09,2.674651495072299e-05,2.0335222112588933e-07,0.999999999999889,7.645875001934206e-14,0.0,0.9963985516339827,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.079369,0:00:11.443421
584,0,0.0,0.0,0.0,1.3194038556827267e-09,2.5903968475774422e-05,1.9547444928216757e-07,0.999999999999889,9.671902731644438e-14,0.0,0.9999813560150137,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.108522,0:00:11.251221
584,0,0.0,0.0,0.0,1.2997556156733623e-09,2.3100806848532772e-05,2.0304734528294732e-07,0.999999999999889,5.304602720457639e-14,0.0,0.9956405030326136,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.225642,0:00:11.445427
584,0,0.0,0.0,0.0,1.6815914813349807e-09,3.1045114253355907e-05,2.1930389937253078e-07,0.999999999999889,7.784781892194845e-14,0.0,0.9975477941675399,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.264132,0:00:11.412809
584,0,0.0,0.0,0.0,1.6229277599731032e-09,2.9339282429685187e-05,2.009259744623061e-07,0.999999999999889,9.181697057806253e-14,0.0,0.9975790550892952,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.346509,0:00:11.411283
584,0,0.0,0.0,0.0,1.5955643944119108e-09,2.8415060749432853e-05,2.1722986106005188e-07,0.999999999999889,7.981904487434403e-14,0.0,0.9999935873514672,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.349297,0:00:11.481100
584,0,0.0,0.0,0.0,1.6482854948522248e-09,3.0037097237260802e-05,2.1582209518918342e-07,0.999999999999889,9.52310718256531e-14,0.0,0.9974908614266433,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.365449,0:00:11.428528
584,0,0.0,0.0,0.0,1.4787668331441007e-09,2.9178319186937332e-05,2.1292735661921516e-07,0.999999999999889,8.488331202925144e-14,0.0,0.9983344828251332,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.367210,0:00:11.484184
584,0,0.0,0.0,0.0,1.5592762542491985e-09,2.6085978051415293e-05,1.973407741738907e-07,0.999999999999889,7.186115646063226e-14,0.0,0.9963611959731797,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.392338,0:00:11.467776
584,0,0.0,0.0,0.0,1.6043663825350837e-09,2.681348165466399e-05,2.1186511207776372e-07,0.999999999999889,7.96196967100215e-14,0.0,0.9969883128126898,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.393502,0:00:11.456196
584,0,0.0,0.0,0.0,1.3582366295485957e-09,2.6559896613988283e-05,2.037594344575197e-07,0.999999999999889,7.287454316977166e-14,0.0,0.9921212743149939,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.438088,0:00:11.451383
584,0.05,0.0,8.999999999999884e-44,9.000000008999978e-08,0.9099099009999,0.9902929109679276,0.8958775831874067,0.01639104613205095,0.9688447793541836,9.00000900090088e-09,0.999346738993864,8.999999999999663e-148,7.50957837259442e-77,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.444133,0:00:09.122244
584,0,0.0,0.0,0.0,1.5360558930592291e-09,2.5429033017069242e-05,2.0365755474029092e-07,0.999999999999889,7.475721677491749e-14,0.0,0.990443198942964,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.444335,0:00:11.435210
584,0,0.0,0.0,0.0,1.5860172910292497e-09,2.9309950482076112e-05,1.9615998023085026e-07,0.999999999999889,8.539427099545543e-14,0.0,0.9979755234246883,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.445666,0:00:11.498386
584,0.05,0.0,8.999999999999886e-41,0.009000000000000077,0.0009000909900000083,0.9597368188523299,0.9629478471158224,0.009782706126934453,0.9442897049283624,0.009000000899999985,0.9969928180984108,8.999999999999872e-52,7.867111285611327e-65,8.999999999999757e-99,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.456692,0:00:09.149637
584,0,0.0,0.0,0.0,1.6099929123055615e-09,3.0052123298910256e-05,2.2564558573462033e-07,0.999999999999889,7.543323827783779e-14,0.0,0.9980959270131565,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.465797,0:00:11.427931
584,0.05,0.0,8.99999999999993e-31,0.0009000000008999986,0.9000009990009,0.9729659312673028,0.9702960659256562,0.040615328630279085,0.9492550039619027,0.009000000900008992,0.9994179850625954,8.999999999999853e-59,6.9424843134686175e-90,8.999999999999884e-44,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.483163,0:00:09.205749
584,0,0.0,0.0,0.0,1.728488855067806e-09,2.6934444527637275e-05,1.927561995304344e-07,0.999999999999889,8.454437237050666e-14,0.0,0.9991651478629182,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.483613,0:00:11.433121
584,0,0.0,0.0,0.0,1.4073326011281653e-09,2.7699460474711e-05,2.462845182671216e-07,0.999999999999889,7.247473370577104e-14,0.0,0.997300197021909,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.489396,0:00:11.464418
584,0,0.0,0.0,0.0,1.4458579649411737e-09,2.4677306371663683e-05,2.0611678612649914e-07,0.999999999999889,7.745945444860542e-14,0.0,0.99466199145602,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.538804,0:00:11.508620
584,0.05,0.0,8.999999999999797e-79,9.000000000090885e-09,9.099090009000979e-05,0.9311678867057486,0.99227662985571,0.037592150103895175,0.9664271478033291,0.09090000000000087,0.9999401327963251,8.99999999999963e-167,8.102707933553244e-30,8.999999999999769e-88,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.559180,0:00:09.228868
584,0,0.0,0.0,0.0,1.585224282383735e-09,2.6974886629788844e-05,1.9635628742920763e-07,0.999999999999889,9.561285462303473e-14,0.0,0.9972367653135613,0.0,0.0,0.0,0.001,0.9,500000,0.0005,2020-07-30 10:52:10.576288,0:00:11.501568
